0,6,178.24429495415055,196.31966011250105,178.24429495415055,211.31966011250105,198.24429495415055,196.31966011250105,198.24429495415055,211.31966011250105
0,0,190,192.5,190,207.5,210,192.5,210,207.5
0,7,186.9098300562505,192.98943483704846,186.9098300562505,207.98943483704846,206.9098300562505,192.98943483704846,206.9098300562505,207.98943483704846
0,8,183.81966011250105,193.47886967409693,183.81966011250105,208.47886967409693,203.81966011250105,193.47886967409693,203.81966011250105,208.47886967409693
0,9,190,212.5,190,227.5,210,212.5,210,227.5
0,1,184.12214747707526,174.40983005625054,184.12214747707526,189.40983005625054,204.12214747707526,174.40983005625054,204.12214747707526,189.40983005625054
0,2,178.24429495415055,156.31966011250105,178.24429495415055,171.31966011250105,198.24429495415055,156.31966011250105,198.24429495415055,171.31966011250105
0,3,195.87785252292474,174.40983005625054,195.87785252292474,189.40983005625054,215.87785252292474,174.40983005625054,215.87785252292474,189.40983005625054
0,4,201.75570504584945,156.31966011250105,201.75570504584945,171.31966011250105,221.75570504584945,156.31966011250105,221.75570504584945,171.31966011250105
0,5,184.12214747707526,194.4098300562505,184.12214747707526,209.4098300562505,204.12214747707526,194.4098300562505,204.12214747707526,209.4098300562505
1,5,184.12214747707526,193.7848300562505,184.12214747707526,208.7848300562505,204.12214747707526,193.7848300562505,204.12214747707526,208.7848300562505
1,8,183.81966011250105,192.85386967409693,183.81966011250105,207.85386967409693,203.81966011250105,192.85386967409693,203.81966011250105,207.85386967409693
1,9,190,211.875,190,226.875,210,211.875,210,226.875
1,3,196.19093949309834,174.02183069119255,196.19093949309834,189.02183069119255,216.19093949309834,174.02183069119255,216.19093949309834,189.02183069119255
1,0,190,191.875,190,206.875,210,191.875,210,206.875
1,6,178.24429495415055,195.69466011250105,178.24429495415055,210.69466011250105,198.24429495415055,195.69466011250105,198.24429495415055,210.69466011250105
1,7,186.9098300562505,192.36443483704846,186.9098300562505,207.36443483704846,206.9098300562505,192.36443483704846,206.9098300562505,207.36443483704846
1,1,183.80906050690166,174.02183069119255,183.80906050690166,189.02183069119255,203.80906050690166,174.02183069119255,203.80906050690166,189.02183069119255
1,2,177.61812101380332,156.1686613823851,177.61812101380332,171.1686613823851,197.61812101380332,156.1686613823851,197.61812101380332,171.1686613823851
1,4,202.38187898619668,156.1686613823851,202.38187898619668,171.1686613823851,222.38187898619668,156.1686613823851,222.38187898619668,171.1686613823851
2,5,184.12214747707526,193.1598300562505,184.12214747707526,208.1598300562505,204.12214747707526,193.1598300562505,204.12214747707526,208.1598300562505
2,0,190,191.25,190,206.25,210,191.25,210,206.25
2,7,186.9098300562505,191.73943483704846,186.9098300562505,206.73943483704846,206.9098300562505,191.73943483704846,206.9098300562505,206.73943483704846
2,8,183.81966011250105,192.22886967409693,183.81966011250105,207.22886967409693,203.81966011250105,192.22886967409693,203.81966011250105,207.22886967409693
2,9,190,211.25,190,226.25,210,211.25,210,226.25
2,1,183.50551951669817,173.64594034399968,183.50551951669817,188.64594034399968,203.50551951669817,173.64594034399968,203.50551951669817,188.64594034399968
2,2,177.01103903339634,156.04188068799937,177.01103903339634,171.04188068799937,197.01103903339634,156.04188068799937,197.01103903339634,171.04188068799937
2,3,196.49448048330183,173.64594034399968,196.49448048330183,188.64594034399968,216.49448048330183,173.64594034399968,216.49448048330183,188.64594034399968
2,4,202.98896096660368,156.04188068799937,202.98896096660368,171.04188068799937,222.98896096660368,156.04188068799937,222.98896096660368,171.04188068799937
2,6,178.24429495415055,195.06966011250105,178.24429495415055,210.06966011250105,198.24429495415055,195.06966011250105,198.24429495415055,210.06966011250105
3,1,183.21199254467058,173.28177490564315,183.21199254467058,188.28177490564315,203.21199254467058,173.28177490564315,203.21199254467058,188.28177490564315
3,2,176.42398508934116,155.9385498112863,176.42398508934116,170.9385498112863,196.42398508934116,155.9385498112863,196.42398508934116,170.9385498112863
3,4,203.57601491065884,155.9385498112863,203.57601491065884,170.9385498112863,223.57601491065884,155.9385498112863,223.57601491065884,170.9385498112863
3,0,190,190.625,190,205.625,210,190.625,210,205.625
3,5,184.12214747707526,192.5348300562505,184.12214747707526,207.5348300562505,204.12214747707526,192.5348300562505,204.12214747707526,207.5348300562505
3,7,186.9098300562505,191.11443483704846,186.9098300562505,206.11443483704846,206.9098300562505,191.11443483704846,206.9098300562505,206.11443483704846
3,8,183.81966011250105,191.60386967409693,183.81966011250105,206.60386967409693,203.81966011250105,191.60386967409693,203.81966011250105,206.60386967409693
3,9,190,210.625,190,225.625,210,210.625,210,225.625
3,6,178.24429495415055,194.44466011250105,178.24429495415055,209.44466011250105,198.24429495415055,194.44466011250105,198.24429495415055,209.44466011250105
3,3,196.78800745532942,173.28177490564315,196.78800745532942,188.28177490564315,216.78800745532942,173.28177490564315,216.78800745532942,188.28177490564315
4,7,186.9098300562505,190.48943483704846,186.9098300562505,205.48943483704846,206.9098300562505,190.48943483704846,206.9098300562505,205.48943483704846
4,8,183.81966011250105,190.97886967409693,183.81966011250105,205.97886967409693,203.81966011250105,190.97886967409693,203.81966011250105,205.97886967409693
4,1,182.92893218813452,172.92893218813452,182.92893218813452,187.92893218813452,202.92893218813452,172.92893218813452,202.92893218813452,187.92893218813452
4,3,197.07106781186548,172.92893218813452,197.07106781186548,187.92893218813452,217.07106781186548,172.92893218813452,217.07106781186548,187.92893218813452
