0,0,190,192.5,190,207.5,210,192.5,210,207.5
0,3,195.87785252292474,174.40983005625054,195.87785252292474,189.40983005625054,215.87785252292474,174.40983005625054,215.87785252292474,189.40983005625054
0,4,201.75570504584945,156.31966011250105,201.75570504584945,171.31966011250105,221.75570504584945,156.31966011250105,221.75570504584945,171.31966011250105
0,8,193.6655351021,180.4418075895763,193.6655351021,195.4418075895763,213.6655351021,180.4418075895763,213.6655351021,195.4418075895763
0,9,190,212.5,190,227.5,210,212.5,210,227.5
0,1,184.12214747707526,174.40983005625054,184.12214747707526,189.40983005625054,204.12214747707526,174.40983005625054,204.12214747707526,189.40983005625054
0,2,178.24429495415055,156.31966011250105,178.24429495415055,171.31966011250105,198.24429495415055,156.31966011250105,198.24429495415055,171.31966011250105
0,5,181.9098300562505,196.62214747707526,181.9098300562505,211.62214747707526,201.9098300562505,196.62214747707526,201.9098300562505,211.62214747707526
0,6,173.81966011250105,200.74429495415055,173.81966011250105,215.74429495415055,193.81966011250105,200.74429495415055,193.81966011250105,215.74429495415055
0,7,195.87785252292474,194.4098300562505,195.87785252292474,209.4098300562505,215.87785252292474,194.4098300562505,215.87785252292474,209.4098300562505
1,8,193.6655351021,179.4418075895763,193.6655351021,194.4418075895763,213.6655351021,179.4418075895763,213.6655351021,194.4418075895763
1,3,196.3742398974869,173.7948675722421,196.3742398974869,188.7948675722421,216.3742398974869,173.7948675722421,216.3742398974869,188.7948675722421
1,5,181.9098300562505,195.62214747707526,181.9098300562505,210.62214747707526,201.9098300562505,195.62214747707526,201.9098300562505,210.62214747707526
1,6,173.81966011250105,199.74429495415055,173.81966011250105,214.74429495415055,193.81966011250105,199.74429495415055,193.81966011250105,214.74429495415055
1,7,195.87785252292474,193.4098300562505,195.87785252292474,208.4098300562505,215.87785252292474,193.4098300562505,215.87785252292474,208.4098300562505
1,9,190,211.5,190,226.5,210,211.5,210,226.5
1,1,183.6257601025131,173.7948675722421,183.6257601025131,188.7948675722421,203.6257601025131,173.7948675722421,203.6257601025131,188.7948675722421
1,2,177.2515202050262,156.08973514448422,177.2515202050262,171.08973514448422,197.2515202050262,156.08973514448422,197.2515202050262,171.08973514448422
1,4,202.7484797949738,156.08973514448422,202.7484797949738,171.08973514448422,222.7484797949738,156.08973514448422,222.7484797949738,171.08973514448422
1,0,190,191.5,190,206.5,210,191.5,210,206.5
2,1,183.1545289407131,173.21031372578588,183.1545289407131,188.21031372578588,203.1545289407131,173.21031372578588,203.1545289407131,188.21031372578588
2,2,176.30905788142624,155.92062745157176,176.30905788142624,170.92062745157176,196.30905788142624,155.92062745157176,196.30905788142624,170.92062745157176
2,4,203.6909421185738,155.92062745157176,203.6909421185738,170.92062745157176,223.6909421185738,155.92062745157176,223.6909421185738,170.92062745157176
2,5,181.9098300562505,194.62214747707526,181.9098300562505,209.62214747707526,201.9098300562505,194.62214747707526,201.9098300562505,209.62214747707526
2,6,173.81966011250105,198.74429495415055,173.81966011250105,213.74429495415055,193.81966011250105,198.74429495415055,193.81966011250105,213.74429495415055
2,9,190,210.5,190,225.5,210,210.5,210,225.5
2,3,196.8454710592869,173.21031372578588,196.8454710592869,188.21031372578588,216.8454710592869,173.21031372578588,216.8454710592869,188.21031372578588
2,0,190,190.5,190,205.5,210,190.5,210,205.5
2,7,195.87785252292474,192.4098300562505,195.87785252292474,207.4098300562505,215.87785252292474,192.4098300562505,215.87785252292474,207.4098300562505
2,8,193.6655351021,178.4418075895763,193.6655351021,193.4418075895763,213.6655351021,178.4418075895763,213.6655351021,193.4418075895763
3,0,190,189.5,190,204.5,210,189.5,210,204.5
3,5,181.9098300562505,193.62214747707526,181.9098300562505,208.62214747707526,201.9098300562505,193.62214747707526,201.9098300562505,208.62214747707526
3,6,173.81966011250105,197.74429495415055,173.81966011250105,212.74429495415055,193.81966011250105,197.74429495415055,193.81966011250105,212.74429495415055
3,3,197.28968627421412,172.6545289407131,197.28968627421412,187.6545289407131,217.28968627421412,172.6545289407131,217.28968627421412,187.6545289407131
3,4,204.57937254842824,155.8090578814262,204.57937254842824,170.8090578814262,224.57937254842824,155.8090578814262,224.57937254842824,170.8090578814262
3,7,195.87785252292474,191.4098300562505,195.87785252292474,206.4098300562505,215.87785252292474,191.4098300562505,215.87785252292474,206.4098300562505
3,8,193.6655351021,177.4418075895763,193.6655351021,192.4418075895763,213.6655351021,177.4418075895763,213.6655351021,192.4418075895763
3,9,190,209.5,190,224.5,210,209.5,210,224.5
3,1,182.71031372578588,172.6545289407131,182.71031372578588,187.6545289407131,202.71031372578588,172.6545289407131,202.71031372578588,187.6545289407131
3,2,175.42062745157176,155.8090578814262,175.42062745157176,170.8090578814262,195.42062745157176,155.8090578814262,195.42062745157176,170.8090578814262
4,9,190,208.5,190,223.5,210,208.5,210,223.5
4,3,197.7051324277579,172.1257601025131,197.7051324277579,187.1257601025131,217.7051324277579,172.1257601025131,217.7051324277579,187.1257601025131
4,4,205.41026485551578,155.75152020502622,205.41026485551578,170.75152020502622,225.41026485551578,155.75152020502622,225.41026485551578,170.75152020502622
4,7,195.87785252292474,190.4098300562505,195.87785252292474,205.4098300562505,215.87785252292474,190.4098300562505,215.87785252292474,205.4098300562505
4,8,193.6655351021,176.4418075895763,193.6655351021,191.4418075895763,213.6655351021,176.4418075895763,213.6655351021,191.4418075895763
4,6,173.81966011250105,196.74429495415055,173.81966011250105,211.74429495415055,193.81966011250105,196.74429495415055,193.81966011250105,211.74429495415055
4,1,182.2948675722421,172.1257601025131,182.2948675722421,187.1257601025131,202.2948675722421,172.1257601025131,202.2948675722421,187.1257601025131
4,2,174.58973514448422,155.75152020502622,174.58973514448422,170.75152020502622,194.58973514448422,155.75152020502622,194.58973514448422,170.75152020502622
4,0,190,188.5,190,203.5,210,188.5,210,203.5
4,5,181.9098300562505,192.62214747707526,181.9098300562505,207.62214747707526,201.9098300562505,192.62214747707526,201.9098300562505,207.62214747707526
5,5,181.9098300562505,191.62214747707526,181.9098300562505,206.62214747707526,201.9098300562505,191.62214747707526,201.9098300562505,206.62214747707526
